Lap_Time,Driver,Track_Name,Vehicle_Name
70.78,unknown,Vairano Handling Course,Lamborghini Huracán Evo
79.05,unknown,Vairano Handling Course,Lamborghini Murcielago
78.14,unknown,Vairano Handling Course,Lamborghini Murcielago LP640
76.33,unknown,Vairano Handling Course,Lamborghini Urus
82.11,unknown,Vairano Handling Course,Lexus IS F
78.78,unknown,Vairano Handling Course,Lexus RC F
82.42,unknown,Vairano Handling Course,Lotus Elise 111R
81.51,unknown,Vairano Handling Course,Lotus Elise S
85.92,unknown,Vairano Handling Course,Lotus Esprit V8
82.3,unknown,Vairano Handling Course,Lotus Evora
80.9,unknown,Vairano Handling Course,Lotus Exige (Mk I)
78.18,unknown,Vairano Handling Course,Lotus Exige S (V6)
85.48,unknown,Vairano Handling Course,Maserati 3200 GT
83.63,unknown,Vairano Handling Course,Maserati Coupe Cambiocorsa
82.72,unknown,Vairano Handling Course,Maserati Coupe GranSport
83.7,unknown,Vairano Handling Course,Maserati Ghibli Diesel
80.39,unknown,Vairano Handling Course,Maserati GranSport Spyder
81.01,unknown,Vairano Handling Course,Maserati GranTurismo S
78.73,unknown,Vairano Handling Course,Maserati Levante Trofeo
73.08,unknown,Vairano Handling Course,Maserati MC20
79.66,unknown,Vairano Handling Course,Maserati Quattroporte GTS
87.35,unknown,Vairano Handling Course,Mazda 6 MPS
84.54,unknown,Vairano Handling Course,Mazda RX-8
73.51,unknown,Vairano Handling Course,McLaren 570S
72.73,unknown,Vairano Handling Course,McLaren 570S Spider
72.29,Davide Fugazza,Vairano Handling Course,McLaren 650 S
70.1,unknown,Vairano Handling Course,McLaren 675LT
72.7,unknown,Vairano Handling Course,McLaren 675LT Spider
70.22,unknown,Vairano Handling Course,McLaren 720S
74.81,unknown,Vairano Handling Course,McLaren MP4-12C
72.92,unknown,Vairano Handling Course,McLaren MP4-12C Spider
80.65,unknown,Vairano Handling Course,Mercedes - AMG A35 4Matic
78.9,unknown,Vairano Handling Course,Mercedes - AMG A45 S (W177)
79.03,Davide Fugazza,Vairano Handling Course,Mercedes-Benz A 45 AMG
76.46,Davide Fugazza,Vairano Handling Course,Mercedes-Benz AMG GT S
81.64,unknown,Vairano Handling Course,Mercedes-Benz C 63 AMG
84.01,unknown,Vairano Handling Course,Mercedes-Benz SL 55 AMG
87.0,unknown,Vairano Handling Course,Mercedes-Benz SLK 250 CDI
83.68,unknown,Vairano Handling Course,Mercedes-Benz SLK 55 AMG
77.06,unknown,Vairano Handling Course,Mercedes-Benz SLS AMG
76.57,Davide Fugazza,Vairano Handling Course,Mercedes-Benz SLS AMG Roadster
85.75,unknown,Vairano Handling Course,Mini Cooper JCW (231 PS)
85.78,unknown,Vairano Handling Course,Mini Cooper S (184 PS)
86.78,unknown,Vairano Handling Course,Mini Cooper S (Mk II)
87.26,unknown,Vairano Handling Course,Mini Cooper S Works
87.5,Davide Fugazza,Vairano Handling Course,Mito Quadrifoglio Verde
81.81,unknown,Vairano Handling Course,Mitsubishi Lancer EVO IX
81.0,unknown,Vairano Handling Course,Mitsubishi Lancer Evo X RS
84.4,unknown,Vairano Handling Course,Nissan 350Z (287 PS)
84.0,unknown,Vairano Handling Course,Nissan 350Z (313 PS)
85.61,unknown,Vairano Handling Course,Nissan 350Z Roadster
82.82,unknown,Vairano Handling Course,Nissan 370Z
75.56,unknown,Vairano Handling Course,Nissan GT-R (R35 550 PS)
75.72,unknown,Vairano Handling Course,Nissan GT-R (R35 570PS)
76.69,unknown,Vairano Handling Course,Nissan GT-R (R35)
85.87,unknown,Vairano Handling Course,Opel Astra OPC
86.15,unknown,Vairano Handling Course,Opel Speedster
67.68,unknown,Vairano Handling Course,Pagani Huayra BC Roadster
86.24,unknown,Vairano Handling Course,Peugeot 206 RC
77.68,unknown,Vairano Handling Course,Porsche 718 Boxster
73.95,unknown,Vairano Handling Course,Porsche 718 Cayman GT4
76.33,unknown,Vairano Handling Course,Porsche 718 Cayman S
83.2,unknown,Vairano Handling Course,Porsche 911 Carrera
84.85,unknown,Vairano Handling Course,Porsche 911 Carrera (996)
77.7,Davide Fugazza,Vairano Handling Course,Porsche 911 Carrera 4 (991)
81.3,unknown,Vairano Handling Course,Porsche 911 Carrera 4S
80.45,unknown,Vairano Handling Course,Porsche 911 Carrera 4S (997)
79.26,unknown,Vairano Handling Course,Porsche 911 Carrera Cabriolet
75.19,unknown,Vairano Handling Course,Porsche 911 Carrera S
78.05,unknown,Vairano Handling Course,Porsche 911 Carrera S
77.44,unknown,Vairano Handling Course,Porsche 911 Carrera S (991)
73.45,unknown,Vairano Handling Course,Porsche 911 Carrera S (992)
80.74,unknown,Vairano Handling Course,Porsche 911 Carrera S (997)
78.99,unknown,Vairano Handling Course,Porsche 911 GT2 (996)
75.53,Alain Prost,Vairano Handling Course,Porsche 911 GT2 (997)
68.25,unknown,Vairano Handling Course,Porsche 911 GT2 RS (991)
72.88,unknown,Vairano Handling Course,Porsche 911 GT3 (991)
69.68,unknown,Vairano Handling Course,Porsche 911 GT3 (992)
71.73,unknown,Vairano Handling Course,Porsche 911 GT3 RS
78.54,unknown,Vairano Handling Course,Porsche 911 GT3 RS (997)
76.39,unknown,Vairano Handling Course,Porsche 911 GT3 RS 4.0 (997)
72.57,unknown,Vairano Handling Course,Porsche 911 R (991)
75.26,unknown,Vairano Handling Course,Porsche 911 Speedster (991)
83.5,unknown,Vairano Handling Course,Porsche 911 Targa (996 320 PS)
80.8,unknown,Vairano Handling Course,Porsche 911 Turbo (996)
79.96,unknown,Vairano Handling Course,Porsche 911 Turbo (997)
72.94,unknown,Vairano Handling Course,Porsche 911 Turbo S
76.97,unknown,Vairano Handling Course,Porsche 911 Turbo S
69.54,unknown,Vairano Handling Course,Porsche 918 Spyder
88.35,unknown,Vairano Handling Course,Porsche Boxster (986 204 PS)
77.89,unknown,Vairano Handling Course,Porsche Boxster S (981)
84.0,unknown,Vairano Handling Course,Porsche Boxster S (986 252 PS)
83.86,unknown,Vairano Handling Course,Porsche Boxster S (986 260 PS)
77.35,unknown,Vairano Handling Course,Porsche Carrera GT
81.29,unknown,Vairano Handling Course,Porsche Cayenne S (Mk III)
86.91,unknown,Vairano Handling Course,Porsche Cayenne Turbo (Mk I)
78.31,unknown,Vairano Handling Course,Porsche Cayenne Turbo (Mk III)
80.52,unknown,Vairano Handling Course,Porsche Cayman (981)
75.01,Davide Fugazza,Vairano Handling Course,Porsche Cayman GT4 (981)
83.45,unknown,Vairano Handling Course,Porsche Cayman S (987)
83.66,unknown,Vairano Handling Course,Porsche Panamera Diesel (Mk I)
74.98,unknown,Vairano Handling Course,Porsche Taycan Turbo S
72.98,unknown,Vairano Handling Course,Radical SR3 SL (road-legal)
84.74,unknown,Vairano Handling Course,Renault Clio Gordini RS
86.48,unknown,Vairano Handling Course,Renault Clio Sport 172 (Mk II)
87.79,unknown,Vairano Handling Course,Renault Clio V6 (Mk I)
82.63,unknown,Vairano Handling Course,Renault Megane RS (Mk III)
85.92,unknown,Vairano Handling Course,Renault Megane RS Sport
78.8,unknown,Vairano Handling Course,Renault Megane RS Trophy
87.78,unknown,Vairano Handling Course,Skoda Octavia RS (1Z)
84.62,unknown,Vairano Handling Course,Spyker C8 Laviolette
83.73,unknown,Vairano Handling Course,Stelvio 2.0T Q4 Super
84.49,unknown,Vairano Handling Course,Stelvio 2.2 Diesel Q4
84.71,unknown,Vairano Handling Course,Subaru BRZ
82.39,unknown,Vairano Handling Course,Subaru Impreza WRX STi
83.59,unknown,Vairano Handling Course,Tesla Model X 90D
78.36,unknown,Vairano Handling Course,Toyota GR Yaris (Mk IV)
86.22,unknown,Vairano Handling Course,Toyota GT86
84.95,unknown,Vairano Handling Course,Toyota MR-2 1.8 Roadster
87.8,unknown,Vairano Handling Course,VW Golf GTI (Mk V)
86.07,unknown,Vairano Handling Course,VW Golf GTI (Mk VI)
85.51,unknown,Vairano Handling Course,VW Golf GTI (Mk VII 220 PS)
83.68,unknown,Vairano Handling Course,VW Golf GTI (Mk VIII)
86.2,unknown,Vairano Handling Course,VW Golf R32 (Mk IV)
84.44,unknown,Vairano Handling Course,VW Golf R32 (Mk V)
85.94,unknown,Vairano Handling Course,VW Polo GTI 1.4 TSI
84.3,unknown,Vairano Handling Course,VW Polo GTI 1.8
80.93,unknown,Vairano Pro,AMG GT Black Series
88.61,unknown,Vairano Pro,BMW M4 Competition Coupe
81.72,unknown,Vairano Pro,Ferrari SF90 Stradale
83.82,unknown,Vairano Pro,Lamborghini Huracán STO
86.55,unknown,Vairano Pro,Maserati MC20
80.71,unknown,Vairano Pro,Pagani Huayra BC Roadster
82.79,unknown,Vairano Pro,Porsche 911 GT3 (992)
109.16,Christophe Tinseau,Val De Vienne,Alpine A110 S (Mk II 300 PS)
110.48,Christophe Tinseau,Val De Vienne,Audi R8 V10  RWD
115.7,unknown,Val De Vienne,BMW M240i XDrive
103.28,Christophe Tinseau,Val De Vienne,BMW M4 CSL
121.19,unknown,Val De Vienne,Ford Fiesta ST (Mk VII)
113.53,unknown,Val De Vienne,Ford Mustang Mach 1
104.65,Christophe Tinseau,Val De Vienne,Porsche 718 Cayman GT4 RS
102.8,unknown,Val De Vienne,Porsche 911 GT3 (992)
115.81,unknown,Val De Vienne,Toyota GR Yaris (Mk IV)
115.05,Christophe Tinseau,Val De Vienne,VW Golf GTI Clubsport
109.54,Christophe Tinseau,Val De Vienne,Vantage F1 Edition
131.65,unknown,Vallelunga International Circuit,BMW 520 (E12 115 PS)
93.68,Ruben Saiz,Vasco Sameiro (Braga),Toyota GT86
69.76,Rubens Barrichello,Velo Citta (1.68 Km),Audi A3 1.8 TFSI (8V)
70.39,Rubens Barrichello,Velo Citta (1.68 Km),Audi A4 Avant 2.0 TFSI ultra
67.16,Rubens Barrichello,Velo Citta (1.68 Km),Audi E-Tron 55
72.4,Rubens Barrichello,Velo Citta (1.68 Km),Audi Q3 1.4 TFSI
68.36,Rubens Barrichello,Velo Citta (1.68 Km),Audi Q8 55 TFSI
60.97,Rubens Barrichello,Velo Citta (1.68 Km),Audi R8 V10 5.2 FSI Plus
60.47,Rubens Barrichello,Velo Citta (1.68 Km),Audi RS6 Avant (C8)
61.83,Rubens Barrichello,Velo Citta (1.68 Km),Audi RS7 Sportback
74.45,Rubens Barrichello,Velo Citta (1.68 Km),Audi S4 4.2 Avant (C4)
65.85,Rubens Barrichello,Velo Citta (1.68 Km),Audi SQ5 TFSI (8R)
64.68,Rubens Barrichello,Velo Citta (1.68 Km),Audi e-Tron S Sportback
65.34,Rubens Barrichello,Velo Citta (1.68 Km),BMW M135i (F20)
65.51,Rubens Barrichello,Velo Citta (1.68 Km),BMW M135i xDrive (F40)
65.78,Rubens Barrichello,Velo Citta (1.68 Km),BMW M235i
62.66,Rubens Barrichello,Velo Citta (1.68 Km),BMW M3 (F80)
69.07,Rubens Barrichello,Velo Citta (1.68 Km),BMW X5 xDrive 30d
66.0,Rubens Barrichello,Velo Citta (1.68 Km),BMW X5 xDrive 45e (G05)
66.32,Rubens Barrichello,Velo Citta (1.68 Km),BMW X6 xDrive40i (G06)
62.36,Rubens Barrichello,Velo Citta (1.68 Km),BMW Z4 M40i (G29)
61.68,Rubens Barrichello,Velo Citta (1.68 Km),Cayenne Coupe Turbo S E-Hybrid
73.98,Rubens Barrichello,Velo Citta (1.68 Km),Chery Tiggo 8 TXS 1.6 T-GDI
66.0,Rubens Barrichello,Velo Citta (1.68 Km),Chevrolet Camaro SS
62.66,Rubens Barrichello,Velo Citta (1.68 Km),Chevrolet Camaro SS (Mk VI)
60.41,Rubens Barrichello,Velo Citta (1.68 Km),Chevrolet Corvette Stingray
71.47,Rubens Barrichello,Velo Citta (1.68 Km),Chevrolet Cruze 1.4T
75.32,Rubens Barrichello,Velo Citta (1.68 Km),Chevrolet Equinox 1.5
77.17,Rubens Barrichello,Velo Citta (1.68 Km),Chevrolet S10 2.5 Ecotec
76.04,Rubens Barrichello,Velo Citta (1.68 Km),Chevrolet Tracker 1.0T
73.66,Rubens Barrichello,Velo Citta (1.68 Km),Chevrolet Tracker 1.2T
71.5,Rubens Barrichello,Velo Citta (1.68 Km),Citroen DS3 THP 150
79.33,Rubens Barrichello,Velo Citta (1.68 Km),Fiat Strada 1.3
75.65,Rubens Barrichello,Velo Citta (1.68 Km),Fiat Toro 1.3 Turbo
57.51,Rubens Barrichello,Velo Citta (1.68 Km),Ford GT (Mk II 656 PS)
62.24,Rubens Barrichello,Velo Citta (1.68 Km),Ford Mustang GT
62.12,Rubens Barrichello,Velo Citta (1.68 Km),GLC 63 AMG S Coupe
70.17,Rubens Barrichello,Velo Citta (1.68 Km),Honda Civic 1.5 Sedan
76.25,Rubens Barrichello,Velo Citta (1.68 Km),Honda Civic 1.6 VTi  VTEC
73.69,Rubens Barrichello,Velo Citta (1.68 Km),Honda Civic 2.0 Limousine
67.53,Rubens Barrichello,Velo Citta (1.68 Km),Honda Civic Si Coupe (FC)
70.35,Rubens Barrichello,Velo Citta (1.68 Km),Honda Civic Si Coupe (Mk IX)
71.41,Rubens Barrichello,Velo Citta (1.68 Km),Honda Civic Si Sedan
72.41,Rubens Barrichello,Velo Citta (1.68 Km),Honda NSX (3.0)
75.39,Rubens Barrichello,Velo Citta (1.68 Km),Hyundai HB20X 1.6
61.78,Rubens Barrichello,Velo Citta (1.68 Km),Jaguar F-type R AWD
63.72,Rubens Barrichello,Velo Citta (1.68 Km),Jaguar I-Pace
65.92,Rubens Barrichello,Velo Citta (1.68 Km),Jaguar XE-S
64.83,Rubens Barrichello,Velo Citta (1.68 Km),Jaguar XFR-S (Mk I facelift)
75.13,Rubens Barrichello,Velo Citta (1.68 Km),Jeep Compass 1.3 T270
71.32,Rubens Barrichello,Velo Citta (1.68 Km),Lexus ES 300h
63.27,Rubens Barrichello,Velo Citta (1.68 Km),Mercedes - AMG A35 4Matic
61.74,Rubens Barrichello,Velo Citta (1.68 Km),Mercedes - AMG A45 S (W177)
65.23,Rubens Barrichello,Velo Citta (1.68 Km),Mercedes-Benz A 45 AMG
74.16,Rubens Barrichello,Velo Citta (1.68 Km),Mercedes-Benz GLB 200
65.61,Rubens Barrichello,Velo Citta (1.68 Km),Mini Clubman JCW
65.83,Rubens Barrichello,Velo Citta (1.68 Km),Mini JCW Countryman
58.98,Rubens Barrichello,Velo Citta (1.68 Km),Nissan GT-R (R35 550 PS)
76.33,Rubens Barrichello,Velo Citta (1.68 Km),Nissan Versa
71.87,Rubens Barrichello,Velo Citta (1.68 Km),Peugeot 306 GTi-6
71.75,Rubens Barrichello,Velo Citta (1.68 Km),Peugeot 405 2.0 T16
73.19,Rubens Barrichello,Velo Citta (1.68 Km),Peugeot 406 Coupe 3.0
72.81,Rubens Barrichello,Velo Citta (1.68 Km),Peugeot e-208 (Mk II)
62.1,Rubens Barrichello,Velo Citta (1.68 Km),Porsche 718 Cayman GTS 4.0
59.01,Rubens Barrichello,Velo Citta (1.68 Km),Porsche 911 GT2 (997)
58.57,Rubens Barrichello,Velo Citta (1.68 Km),Porsche 911 GT3 (992)
58.21,Rubens Barrichello,Velo Citta (1.68 Km),Porsche 911 Turbo (991)
57.56,Rubens Barrichello,Velo Citta (1.68 Km),Porsche 911 Turbo S (992)
54.63,Rubens Barrichello,Velo Citta (1.68 Km),Porsche 918 Spyder
64.78,Rubens Barrichello,Velo Citta (1.68 Km),Porsche Boxster S (981)
64.88,Rubens Barrichello,Velo Citta (1.68 Km),Porsche Cayenne (Mk III)
65.8,Rubens Barrichello,Velo Citta (1.68 Km),Porsche Macan GTS
64.81,Rubens Barrichello,Velo Citta (1.68 Km),Porsche Macan Turbo (400 PS)
60.17,Rubens Barrichello,Velo Citta (1.68 Km),Porsche Taycan Turbo S
75.58,Rubens Barrichello,Velo Citta (1.68 Km),Renault Captur 1.3 Turbo
79.0,Rubens Barrichello,Velo Citta (1.68 Km),Renault Duster 1.6
69.99,Rubens Barrichello,Velo Citta (1.68 Km),Renault Fluence GT
79.0,Rubens Barrichello,Velo Citta (1.68 Km),Renault Stepway SCe 1.6
65.09,Rubens Barrichello,Velo Citta (1.68 Km),Subaru WRX STI
71.0,Rubens Barrichello,Velo Citta (1.68 Km),Suzuki Vitara 1.4 Turbo
61.58,Rubens Barrichello,Velo Citta (1.68 Km),Tesla Model 3 
65.32,Rubens Barrichello,Velo Citta (1.68 Km),Tesla Model S P85
62.51,Rubens Barrichello,Velo Citta (1.68 Km),Tesla Model Y 
72.86,Rubens Barrichello,Velo Citta (1.68 Km),Toyota Corolla 2.0 Flex-Fuel
76.65,Rubens Barrichello,Velo Citta (1.68 Km),Toyota Corolla Cross Hybrid
77.96,Rubens Barrichello,Velo Citta (1.68 Km),Toyota Hilux 2.8
71.52,Rubens Barrichello,Velo Citta (1.68 Km),VW Amarok V6 TDI (258 PS)
78.6,Rubens Barrichello,Velo Citta (1.68 Km),VW Gol 16V Turbo
71.45,Rubens Barrichello,Velo Citta (1.68 Km),VW Gol GTS
74.94,Rubens Barrichello,Velo Citta (1.68 Km),VW Golf GTI
69.79,Rubens Barrichello,Velo Citta (1.68 Km),VW Golf GTI (Mk V)
67.55,Rubens Barrichello,Velo Citta (1.68 Km),VW Golf GTI (Mk VII 220 PS)
66.95,Rubens Barrichello,Velo Citta (1.68 Km),VW Golf GTI (Mk VII facelift)
72.43,Rubens Barrichello,Velo Citta (1.68 Km),VW Jetta GLI (Mk V)
73.72,Rubens Barrichello,Velo Citta (1.68 Km),VW Nivus 200 TSI
81.07,Rubens Barrichello,Velo Citta (1.68 Km),VW Passat TS
70.39,Rubens Barrichello,Velo Citta (1.68 Km),VW Polo GTS
77.85,Rubens Barrichello,Velo Citta (1.68 Km),VW Saveiro Ute
72.46,Rubens Barrichello,Velo Citta (1.68 Km),VW T-Cross 1.4 TSI
73.07,Rubens Barrichello,Velo Citta (1.68 Km),VW Taos 1.4 TSI
74.84,Rubens Barrichello,Velo Citta (1.68 Km),VW Tiguan 1.4 TSI
69.79,Rubens Barrichello,Velo Citta (1.68 Km),VW Tiguan 2.0 TSI
72.82,Rubens Barrichello,Velo Citta (1.68 Km),VW Virtus 1.0 TSI
120.96,Randy Pobst,Virginia International Raceway,Chevrolet Corvette Stingray
117.03,Ralph Gilles,Virginia International Raceway,Dodge Viper ACR (Mk V)
116.3,Randy Pobst,Virginia International Raceway,Ford Mustang Shelby GT500
157.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),AMG GT Black Series
196.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Abarth 124 Spider
187.1,Eric Tingwall,Virginia International Raceway Grand East Course (Post 01/2014),Acura NSX Alex Zanardi Edition
186.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Acura TLX Type S
188.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Alfa Romeo 4C
177.2,Josh Jacquot,Virginia International Raceway Grand East Course (Post 01/2014),Alfa Romeo Giulia QV
178.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Alfa Romeo Giulia QV
184.8,Eric Tingwall,Virginia International Raceway Grand East Course (Post 01/2014),Alfa Romeo Stelvio QV
184.3,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Alpina B7 Biturbo (G12)
177.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi R8 V10 5.2 FSI Plus
176.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi R8 V10 Plus (Mk II)
172.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi RS 3 Limousine (8Y)
182.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi RS Q8 
185.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi RS3 Sedan (8V facelift)
183.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi RS5 (9T)
183.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi RS7 Sportback
191.3,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi S3 Limousine
183.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi S8 Plus (D4)
178.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi TT RS Coupe (Mk III)
187.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Audi TT-S Coupe (Mk III)
181.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M2 (F87)
179.7,Eric Tingwall,Virginia International Raceway Grand East Course (Post 01/2014),BMW M2 Competition (F87)
187.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M235i
188.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M240i
180.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M240i XDrive
173.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M3 Competition xDrive
183.18,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M340i xDrive (G20 387 PS)
180.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M4
167.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M4 CSL
172.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M4 GTS
175.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M5 (F90)
170.3,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M5 CS
174.0,Josh Jacquot,Virginia International Raceway Grand East Course (Post 01/2014),BMW M5 Competition (F90)
187.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M760i
175.45,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW M8 Competition (G15)
182.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW X4 M Competition (F98)
180.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW X5 M Competition (F95)
184.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),BMW i4 M50
176.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Bentley Continental GT Speed
179.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Cadillac ATS-V
179.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Cadillac ATS-V Coupe
186.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Cadillac CT4-V
172.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Cadillac CT4-V Blackwing
184.12,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Cadillac CT5-V
169.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Cadillac CT5-V Blackwing
186.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Cadillac CTS Vsport
176.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Cadillac CTS-V (Mk III)
184.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Camaro 3.6 1LE Package
174.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Camaro SS 1LE Package
165.0,Tony Quiroga,Virginia International Raceway Grand East Course (Post 01/2014),Camaro ZL1 1LE Package
165.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Camaro ZL1 1LE Package
185.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Chevrolet Camaro Turbo 1LE
170.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Chevrolet Camaro Z/28
170.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Chevrolet Camaro ZL1 (Mk VI)
168.99,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Chevrolet Corvette Stingray
173.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Chevrolet Corvette Stingray
161.32,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Chevrolet Corvette Z06 (C7)
157.25,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Chevrolet Corvette ZR1
180.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Civic Type R Limited Edition
196.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Clubman John Cooper Works ALL4
167.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Corvette  Grand Sport 
158.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Corvette C8 Z06 Z07 Package
179.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Dodge Challenger SRT Hellcat
183.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Dodge Charger SRT Hellcat
160.02,Chris Winkler,Virginia International Raceway Grand East Course (Post 01/2014),Dodge Viper ACR (Mk V)
164.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Dodge Viper ACR (Mk V)
175.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),E 63 AMG S 4Matic+
165.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ferrari 488 GTB
170.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ferrari F12 Berlinetta
200.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford Fiesta ST
183.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford Focus RS
197.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford Focus ST
158.62,Billy Johnson,Virginia International Raceway Grand East Course (Post 01/2014),Ford GT (Mk II 656 PS)
163.0,K.C. Colwell,Virginia International Raceway Grand East Course (Post 01/2014),Ford GT (Mk II 656 PS)
165.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford GT (Mk II 656 PS)
195.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford Mustang Ecoboost
185.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford Mustang GT (Mk VI 426 PS)
173.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford Mustang GT PP2
171.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford Mustang Mach 1
164.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford Mustang Shelby GT500
171.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Ford Shelby Mustang GT350R
187.3,David Beard,Virginia International Raceway Grand East Course (Post 01/2014),Genesis G70 3.3T GDi
194.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Honda Civic Si Coupe (FC)
183.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Honda Civic Type R (FK8)
178.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Honda Civic Type R (FL5)
170.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Honda NSX (Mk II)
164.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Huracán Performante
187.3,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Hyundai Elantra N
186.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Hyundai Kona N
187.7,David Beard,Virginia International Raceway Grand East Course (Post 01/2014),Hyundai Veloster N (Mk II)
184.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),IS 500 F Sport 
182.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Jaguar F-Type Project 7
179.51,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Jaguar F-Type R (facelift)
181.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Jaguar F-Type R Coupe
186.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Jaguar XFR-S (Mk I facelift)
179.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Jaguar XKR-S GT
219.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Kia Carnival 3.5
191.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Kia Stinger GT
167.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Lamborghini Huracan LP 610-4
164.98,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Lamborghini Huracán Evo
163.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Lamborghini Huracán Tecnica
175.8,Josh Jacquot,Virginia International Raceway Grand East Course (Post 01/2014),Lamborghini Urus
